Query_Name	Query
Bact_NIH	"Bacterial Infections and Mycoses"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) AND (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Bact_notNIH	"Bacterial Infections and Mycoses"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Chem_NIH	"Chemically-Induced Disorders"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) AND (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Chem_notNIH	"Chemically-Induced Disorders"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Congenital_NIH	"Congenital, Hereditary, and Neonatal Diseases and Abnormalities"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) AND (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Congenital_notNIH	"Congenital, Hereditary, and Neonatal Diseases and Abnormalities"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Envir_NIH	"Disorders of Environmental Origin"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) AND (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Envir_notNIH	"Disorders of Environmental Origin"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Nutrition_NIH	"Nutritional and Metabolic Diseases"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) AND (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Nutrition_notNIH	"Nutritional and Metabolic Diseases"[Mesh] NOT ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT ("Cardiovascular Diseases"[Mesh] OR "Digestive System Diseases"[Mesh] OR "Endocrine System Diseases"[Mesh] OR "Eye Diseases"[Mesh] OR "Female Urogenital Diseases and Pregnancy Complications"[Mesh] OR "Hemic and Lymphatic Diseases"[Mesh] OR "Immune System Diseases"[Mesh] OR "Male Urogenital Diseases"[Mesh] OR "Musculoskeletal Diseases"[Mesh] OR "Neoplasms"[Mesh] OR "Nervous System Diseases"[Mesh] OR "Neurocognitive Disorders"[Mesh] OR "Otorhinolaryngologic Diseases"[Mesh] OR "Stomatognathic Diseases"[Mesh] OR "Respiratory Tract Diseases"[Mesh] OR "Skin and Connective Tissue Diseases"[Mesh] OR "Psychiatry and Psychology Category"[Mesh]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
